Date;Profile;Message;Number of Reactions;Number of Shares;Number of Comments (primary);Number of Shares;Comments per post;Comments on posts by fans;Post interaction rate;Engagement;Number of Likes;Link-posts;Picture Posts;Video-posts;Profile-ID;Post-ID;Link
06/03/2023 19:55;Knott's Berry Farm;On June 3rd, 1911, Walter Knott married Cordelia Hornaday in Pomona, California. The high school sweethearts eventually settled in Buena Park in 1920, where they would start a theme park filled with fried chicken and boysenberries. Happy 112th Anniversary to our founders! 💍;2130.0;;59.0;297.0;68.0;68.0;0.003918230687205838;0.003918230687205838;1511.0;;1.0;;10286130875;10286130875_10159086363605876;https://www.facebook.com/KnottsBerryFarm/photos/a.104124665875/10159086363605876/?type=3
06/03/2023 19:14;Six Flags;EXTENDED: Get upgraded to Platinum when you purchase a Gold Pass only during the Memorial Day Sale!! Includes parking, perks, AND MORE!! ➡️  https://bit.ly/3MS1TvY;29.0;;13.0;1.0;33.0;33.0;1,36E+11;1,36E+11;14.0;;1.0;;8696281132;8696281132_10161282823006133;https://www.facebook.com/sixflags/photos/a.102353526132/10161282823006133/?type=3
06/03/2023 19:00;Silverwood Theme Park;🍎🎢 It's Teacher Appreciation Weekend, and that means all school staff get in free with valid identification (School Badge or Teaching Certificate)! We can't wait to see you at the park to celebrate!;79.0;;6.0;10.0;8.0;8.0;2,54E+11;2,54E+11;75.0;;1.0;;7,62702E+14;762701550509617_6151655404947511;https://www.facebook.com/silverwoodthemepark/photos/a.766557700124002/6151655404947511/?type=3
06/03/2023 19:00;Walt Disney Studios (US);Photo dump from that time you made #TheLittleMermaid.;6719.0;;83.0;203.0;160.0;160.0;1,90E+12;1,90E+12;4227.0;;1.0;;1,11383E+14;111382562236411_9463993030308604;https://www.facebook.com/111382562236411/posts/9463993030308604/
06/03/2023 18:39;Waterville USA;Come on down to the beach and enjoy the day at Waterville USA! #gulfshores #familyfun #waterpark;16.0;;4.0;3.0;5.0;5.0;4,21E+12;4,21E+12;16.0;;;1.0;1,38319E+11;138319355040_558852373130778;https://www.facebook.com/483859777296705/posts/558852373130778
06/03/2023 18:32;Six Flags Great America/Hurricane Harbor;Pride Celebration is this weekend! Join us for a festive parade and fireworks TONIGHT!🎆❤️;363.0;;58.0;16.0;128.0;128.0;6,71E+11;6,71E+11;197.0;;1.0;;10583866355;10583866355_10159354725251356;https://www.facebook.com/SFGreatAmerica/photos/a.63387521355/10159354725251356/?type=3
06/03/2023 18:08;West Edmonton Mall;Summer is here! Come take a dive with us at the World Waterpark! 🤿🌊☀️;60.0;;1.0;6.0;1.0;1.0;3,67E+11;3,67E+11;50.0;;;;2,07299E+11;207298682218_638798031627966;https://www.facebook.com/558875522953551/posts/638798031627966
06/03/2023 18:00;Gilroy Gardens;"Need plans for Father's Day?🤔 Join us at Gilroy Gardens for our Father's Day Camp Night! Pitch your tent with the family and enjoy a stay featuring a hosted dinner and exclusive movie viewing followed by a delicious breakfast and lunch the following day to fuel up for a fun day in the park!🎡 

Click here to learn more: https://bit.ly/3U12wq1";32.0;;4.0;4.0;10.0;10.0;5,75E+10;5,75E+10;30.0;;1.0;;1,22944E+14;122943674395623_632788552219462;https://www.facebook.com/547581810740137/posts/632788552219462
06/03/2023 17:40;Wild Adventures Theme Park;"🎵 Get ready to rock, Wild Adventures fans! We're thrilled to welcome the legendary REO Speedwagon to the stage this Saturday, June 10! 🤘🎸

Remember, our Season Passholders enjoy free general admission to every concert this season, including this unforgettable performance! 🎉🎟️ Mark your calendars and grab a Season Pass today: https://bit.ly/3WlSO2S";78.0;;15.0;17.0;17.0;17.0;6,24E+11;6,24E+11;60.0;;1.0;;84679583132;84679583132_648527237320462;https://www.facebook.com/617429960430190/posts/648527237320462
06/03/2023 17:29;SkyPark at Santa's Village;"You're not going to want to miss this show!! Come see DEAD MAN'S PARTY - Oingo Boingo/Danny Elfman tribute during Tune in the Trees next Friday, June 9th from 7pm-9pm!

Tickets are available online for $20 each (show already included with a Day Pass ticket or Passholder membership).";21.0;;0.0;0.0;0.0;0.0;3,80E+12;3,80E+12;20.0;1.0;;;6,53316E+14;653315854781004_562468132733995;https://www.facebook.com/489423806705095/posts/562468132733995
06/03/2023 17:00;Waterville USA;Waterville USA is the ultimate oasis for endless laughter and good vibes! The Lagoon Bar is now open and ready to serve you!;21.0;;0.0;8.0;0.0;0.0;5,09E+11;5,09E+11;19.0;;1.0;;1,38319E+11;138319355040_556715360011146;https://www.facebook.com/483859777296705/posts/556715360011146
06/03/2023 16:47;Santa's Workshop North Pole, Colorado;WEATHER ALERT: We will be OPEN today Saturday June 3rd- due to the rain we will have a reduced admission of $20 for a ride wristband- we will operate as many of the rides for as long as we can, but the rain forecasted to last all day will impact our normal operations which is why we have reduced our ride cost. If all of the rides have to be closed for an extended period of time we will issue rain checks, but not refunds. No further discounts will be available on the already reduced price. If you are coming today be sure to have your rain gear and dress warm!;46.0;;0.0;5.0;0.0;0.0;0.0011558335599673648;0.0011558335599673648;44.0;;1.0;;3,44217E+11;344216765184_636934038475012;https://www.facebook.com/479957200839364/posts/636934038475012
06/03/2023 16:10;SeaWorld Orlando;"We're just here to IGNITE your summer nights 🎆 
📷: rideonorlando on Instagram";224.0;;10.0;35.0;17.0;17.0;0.0011849002494300888;0.0011849002494300888;192.0;;1.0;;1,7827E+15;1782696285170057_6327687607337546;https://www.facebook.com/seaworldorlando/photos/a.1788974401208912/6327687607337546/?type=3
06/03/2023 16:00;Lake Compounce;"Today's mood: Michael Scott 😁

We are so excited to have Sugar Ray performing live at the park tonight! Join us at 6 PM to soak up the sound from our floating lake stage, rain or shine. We hope to see you there! 

Learn More: https://bddy.me/3qqxFZJ";162.0;;7.0;4.0;15.0;15.0;0.0011147379442015151;0.0011147379442015151;122.0;;1.0;;80018245271;80018245271_649919597171232;https://www.facebook.com/548816340614892/posts/649919597171232
06/03/2023 15:37;Fun Spot America;7 days till our Biggest Sale of the Year! $25 Single Day Fun Passes! When you buy 10 we'll give you 2 for FREE!! June 10th! Online or In Park! http://qrco.de/bdxxRb #Saleoftheyear #funspotamerica #buytenget2free #sharewithfriendsandfamily #useallyear;17.0;;2.0;3.0;2.0;2.0;2,25E+12;2,25E+12;15.0;;;1.0;1,8402E+11;184020466977_10162560447036978;https://www.facebook.com/184020466977/posts/10162560447036978/
06/03/2023 15:00;Six Flags Darien Lake;"Waves of excitement await. 🌴 
📅 6/3
🎠 11am-9pm 
🌊 11:30am-7pm
🎟️ https://bit.ly/42HLssL";37.0;;1.0;3.0;1.0;1.0;1,78E+11;1,78E+11;34.0;;1.0;;9596249636;9596249636_10160741434484637;https://www.facebook.com/Darienlake/photos/a.380147199636/10160741434484637/?type=3
06/03/2023 15:00;Busch Gardens Williamsburg;"Foodies, there are only 2 weekends left of our Food & Wine Festival! Stop by to enjoy special offerings happening this weekend only:
🍍 Returning fan-favorite menu items from the Decade of Delights location, like Hawaii's Spam Slider and Asia's Thai Tea
🎤 Live music by local artist Tyler Meacham in France Plaza today thru 6/4

Members, don't forget that you get 1 FREE Food & Wine Festival Item PER VISIT (2 if you're a Platinum Member).";56.0;;5.0;9.0;7.0;7.0;1,02E+12;1,02E+12;48.0;;1.0;;18543728314;18543728314_10159644089868315;https://www.facebook.com/18543728314/posts/10159644089868315/
06/03/2023 14:43;Castles & Coasters;"Step into our enchanting Welcome Dinner, where the garden transforms into an intimate oasis of love and celebration. The soft hues of olive with magical lighting set the stage for a memorable evening of togetherness. 

Venue: The Leela Palace, Delhi 
Planner: @castles.coasters
Photographer: @thehouseontheclouds
Hashtag: #ShrisGotAbs
.
.
.
.
.
#CastlesAndCoasters #EventsUallyYours #welcomedinner #weddingdesign #eventplanner #modernwedding #foresttheme #weddinginspiration #weddingdecor #enchantingforest #decordetails #indianwedding #luxuryindianwedding #decorinspo";1.0;;0.0;0.0;0.0;0.0;4,03E+09;4,03E+09;1.0;;1.0;;2,52289E+14;252289045458198_625714132912774;https://www.facebook.com/474759488008240/posts/625714132912774
06/03/2023 14:30;Playland;"Quem ama Pipoca? 🍿

As Pipocas do Play* são deliciosas! Estão sempre fresquinhas e quentinhas, disponíveis nos sabores: salgado e doce 🤤

Ainda não sabe o que fazer no final de semana? O Playland é a sua melhor opção! Estamos nos principais shoppings em São Paulo e na Bahia, de portas abertas para você se divertir!

- Confira descontos e promoções imperdíveis no Playmania (o e-commerce do Play) e garanta seus créditos para brincar com muita comodidade e segurança - o link está no perfil, não vai perder! 🤑

*Nossas Pipocas são vendidas em todas as unidades, exceto: Eldorado e Tatuapé!
.
.
.

#GrupoPlaycenter #Playland #PlaylandOficial #Parque #ParqueDeDiversoes #ParqueDeDiversao #ParqueTematico #SPParaCriancas #TurismoSP #SaoPaulo #CidadeDeSaoPaulo #PasseioKids #Dicas #PasseioComCriancas #Diversao #Lazer #Criancas #OQueFazerEmSP #OQueFazerEmSaoPaulo #Diversao #Salvador #Arcade #ShoppingCenterNorte #ShoppingEldorado #GrandPlazaShopping #ShoppingInterlagos #ShoppingUniaoDeOsasco #ShoppingDaBahia #ShoppingMetroTatuape";5.0;;0.0;1.0;0.0;0.0;1,85E+10;1,85E+10;4.0;;1.0;;1,70866E+14;170865866397863_577324274525344;https://www.facebook.com/550220310569074/posts/577324274525344
06/03/2023 12:23;Wild Adventures Theme Park;"Dive into the best jobs for the summer! ☀️🏄‍♂️

Join as a lifeguard or slide operator, serve up some snacks in our food and beverage department, or assist customers with their purchases in WaveGear by joining the merchandise team. 🍉🍧

Make more than just waves this summer, and join the Splash Island Waterpark team.  🌊🏊‍♂️ https://bit.ly/45If77h";51.0;;4.0;28.0;4.0;4.0;4,62E+11;4,62E+11;41.0;;1.0;;84679583132;84679583132_648382400668279;https://www.facebook.com/617429960430190/posts/648382400668279
06/03/2023 06:10;ACN - America's Coaster Network;-;13.0;;1.0;0.0;1.0;1.0;0.00796812749003984;0.00796812749003984;10.0;;1.0;;1,11079E+11;111078814744_925286695240909;https://www.facebook.com/775671603535753/posts/925286695240909?substory_index=796718491757366
06/03/2023 05:58;California's Great America;"WEEKEND FUN! June 3rd & 4th

🎢 California's Great America: 10am - 8pm
🌊 South Bay Shores Waterpark: 11am - 6pm

CGA is officially OPEN DAILY!
Visit our website to view calendar/hours and plan your next visit!
https://www.cagreatamerica.com/calendar-and-hours";53.0;;9.0;5.0;11.0;11.0;2,62E+11;2,62E+11;45.0;1.0;;;28442453154;28442453154_10160077380028155;https://www.facebook.com/28442453154/posts/10160077380028155/
06/03/2023 04:40;Cedar Point;"We EXTENDED our Summer Pass deal to JUNE 5! 😱

Make the most out of this season with the SUMMER PASS:

🎡 Unlimited Cedar Point visits through Labor Day
🚗 FREE parking
🎢 Discounts on food & merchandise

👉 https://bit.ly/43wu6iL";46.0;;3.0;8.0;3.0;3.0;3,64E+10;3,64E+10;42.0;;;1.0;10625691462;10625691462_10159583423236463;https://www.facebook.com/10625691462/posts/10159583423236463/
06/03/2023 04:27;Playland Park;A weekend of fun at #PlaylandPark 🏖️🎡;33.0;;5.0;9.0;5.0;5.0;0.0010164579683816692;0.0010164579683816692;31.0;;1.0;;8119908863;8119908863_637173078454501;https://www.facebook.com/422596063245538/posts/637173078454501
06/03/2023 02:45;Knott's Berry Farm;Sweeten up your #NationalDonutDay with our Mini Donuts sprinkled with Strawberry Lemon Sugar in a Cone! Make your Knott's Summer Nights even more memorable by grabbing this treat with your Summer Tasting Card. Get ready for a donut delight! #KnottsSummerNights;242.0;;8.0;12.0;14.0;14.0;4,21E+12;4,21E+12;206.0;;1.0;;10286130875;10286130875_10159085205295876;https://www.facebook.com/KnottsBerryFarm/photos/a.104124665875/10159085205295876/?type=3
06/03/2023 01:41;Six Flags Great Adventure;"Raise your hand if you are ready for the weekend...raise both if you are ready for some Six Flags Fun! 👋 👋 

#MySixFlags";94.0;;10.0;5.0;11.0;11.0;9,78E+10;9,78E+10;86.0;;1.0;;69421318512;69421318512_10159358074268513;https://www.facebook.com/sixflagsgreatadventure/photos/a.95325463512/10159358074268513/?type=3
06/03/2023 01:38;California's Great America;"At Barney Oldfield’s Redwood Rally, drivers are transported back in time with cars replicating the earliest roadsters on an extended track, passing by a dozen billboards and signage of California landmarks. Kids take the wheel (with little guidance from underneath), control the gas pedal, and take their parents for a drive. 🏁

As part of NorCal County Fair, CGA's newly renovated section of the park, this beloved attraction has had a retheming guests of all ages can appreciate. Create memories and share your experience by using #NorCalCountyFair 

🐻";245.0;;24.0;9.0;41.0;41.0;0.0011206844152686604;0.0011206844152686604;206.0;;1.0;;28442453154;28442453154_10160077116168155;https://www.facebook.com/28442453154/posts/10160077116168155/
06/03/2023 01:30;Happy Hollow Park & Zoo;Here's another Keep-Around Carousel feature! Happy Hollow's carousel features many animals that are threatened or endangered, and that we want to keep around. Today's featured animal is the grey reef shark 🦈;10.0;;0.0;0.0;0.0;0.0;2,59E+11;2,59E+11;8.0;;1.0;;1,32943E+11;132942835175_630261749130664;https://www.facebook.com/328743942615781/posts/630261749130664
06/03/2023 01:25;Six Flags Over Georgia & Hurricane Harbor;"Sweet or spicy? Try the new Korean Corn Dogs, available at Hickory Chip, starting this weekend! 😋

#SixFlagsOverGeorgia #SixFlags #SixFlagsMemories #Atlanta";49.0;;4.0;1.0;7.0;7.0;1,17E+12;1,17E+12;42.0;;1.0;;34284255238;34284255238_629097019253264;https://www.facebook.com/596219355874364/posts/629097019253264
06/03/2023 01:02;Canada's Wonderland;Our one-of-a-kind thrill ride is almost ready! Imagine yourself here, twisting 360 degrees, upside-down, high above the park! TUNDRA TWISTER is coming soon!;776.0;;88.0;138.0;177.0;177.0;0.00128366683962636;0.00128366683962636;611.0;;;1.0;95469803923;95469803923_643213177847333;https://www.facebook.com/633676285467689/posts/643213177847333
06/03/2023 01:01;Six Flags Darien Lake;-;9.0;;0.0;1.0;0.0;0.0;4,34E+11;4,34E+11;9.0;;;;9596249636;9596249636_10160740423644637;https://www.facebook.com/9596249636/posts/10160740423644637/
06/03/2023 00:28;Sesame Place San Diego;"The ALL-NEW Count's Splash Castle is opening this summer! With four exciting water slides, three tipping buckets, soakers, flow pipes, hose and spray jets, shooters, curtains, and so much more, there will be endless ways to have splashy summer fun. ​

​Be on the lookout for more updates soon!​

​#SesamePlaceSanDiego";59.0;;9.0;7.0;17.0;17.0;0.004029713065009467;0.004029713065009467;48.0;;;1.0;1,16947E+14;116946949686332_734598855342497;https://www.facebook.com/688289439973439/posts/734598855342497
06/03/2023 00:16;Playland Park;Open this weekend 🦢🐉 From 12pm-5pm on Saturday and Sunday;174.0;;12.0;31.0;16.0;16.0;0.004781686788697045;0.004781686788697045;151.0;;;;8119908863;8119908863_637082231796919;https://www.facebook.com/422596063245538/posts/637082231796919
06/02/2023 23:28;West Edmonton Mall;🌈 Wear your @coach with pride! Introducing the new Pride Collection celebrating LGBTQIA+ communities - now available in-store on Level Two, Phase III.;14.0;;1.0;1.0;1.0;1.0;8,77E+10;8,77E+10;12.0;;;;2,07299E+11;207298682218_638311788343257;https://www.facebook.com/558875522953551/posts/638311788343257
06/02/2023 22:49;Wild Adventures Theme Park;"🌙✨ Join us tonight at Wild Adventures Theme Park for an enchanting evening of Sweet Summer Nights! 🎢✨

The first 300 guests in Splash Island tonight will get to sample the amazing NEW Sprite Lymonade Legacy for free!🍋🆕💦 

Come for the Sprite Lymonade Legacy and stay for live music at Water's Edge, a live DJ at Splash Island, and the Sweet Summer Nights Foam Party at Tailspin Stage!

Learn more about this event here: https://bit.ly/45Kp9Vt";47.0;;6.0;8.0;11.0;11.0;3,68E+11;3,68E+11;35.0;;1.0;;84679583132;84679583132_648076180698901;https://www.facebook.com/617429960430190/posts/648076180698901
06/02/2023 22:48;Quassy Amusement & Waterpark;"Grab a friend because it's Bring a Buddy Weekend for Season Pass holders! 😎😎 

On June 3rd & 4th Season Pass holders can Bring a Buddy to Quassy! See more Season Pass perks and get your Season Passes here: https://www.quassy.com/tickets-passes/season-passes";19.0;;4.0;6.0;5.0;5.0;8,01E+11;8,01E+11;16.0;;1.0;;38328744398;38328744398_640989641394191;https://www.facebook.com/562069092619580/posts/640989641394191
06/02/2023 22:48;Enchanted Island Amusement Park;Summer FUN;39.0;;1.0;5.0;1.0;1.0;0.003205813207950417;0.003205813207950417;36.0;;;;1,20659E+14;120659204674179_579390890943130;https://www.facebook.com/509186587963561/posts/579390890943130
06/02/2023 22:44;Six Flags Great Escape and Hurricane Harbor;"#FriYAY Don't miss our new Wild West Fest in Ghost Town.
🤠 Line dancing lessons
🤠 Themed games
🤠 Sheriff and outlaw meet & greets
🤠 Character dance party and music
🤠 Pie eating contests
🤠 Sherriff’s badge souvenirs";108.0;;13.0;33.0;25.0;25.0;0.0020010849255620517;0.0020010849255620517;93.0;;1.0;;51613191805;51613191805_10159163596401806;https://www.facebook.com/sixflagsgreatescape/photos/a.89446141805/10159163596401806/?type=3
06/02/2023 22:42;Walt Disney World;Happy #Pride from all of us at Walt Disney World Resort. Check out the Disney Parks Blog for the Top 5 ways to celebrate this month - http://di.sn/6181OQU4F;5184.0;;525.0;338.0;2855.0;2855.0;4,80E+12;4,80E+12;2642.0;;1.0;;1,55669E+11;155669083273_10162029843478274;https://www.facebook.com/155669083273/posts/10162029843478274/
06/02/2023 22:30;Busch Gardens Williamsburg;"It's National Donut Day and the birthday of the world's only interlocking loop coaster... Coincidence? We think not!

Comment a 🍩 down below to wish Loch Ness Monster a very SWEET 45th!";92.0;;19.0;11.0;28.0;28.0;1,85E+12;1,85E+12;74.0;;1.0;;18543728314;18543728314_10159642903748315;https://www.facebook.com/BuschGardensVA/photos/a.62724368314/10159642903748315/?type=3
06/02/2023 21:55;Happy Hollow Park & Zoo;This is your final reminder to join us for Member Morning tomorrow at 9 a.m.! Once a month, Members get early entrance into Happy Hollow to get a head start playing in the playgrounds and visiting animals in the zoo ⭐;11.0;;0.0;2.0;0.0;0.0;3,37E+11;3,37E+11;11.0;;1.0;;1,32943E+11;132942835175_630185769138262;https://www.facebook.com/328743942615781/posts/630185769138262
06/02/2023 21:19;Lake Winnie;Lake Winnepesaukah Spotlight attraction of the week: featuring the Water Works tipping bucket within our SoakYa water park! ⛱☀️ ️🌊 #soakya #SummerFun #lakewinnepesaukah;108.0;;0.0;22.0;0.0;0.0;0.0010623258398502937;0.0010623258398502937;87.0;;1.0;;1,12097E+11;112097441679_669982598501192;https://www.facebook.com/660521782780607/posts/669982598501192
06/02/2023 21:07;Lake Compounce;"Ready for summer thrills? ☀️

Visit all summer long for the price of a day with a Summer Splash Pass! Enjoy thrilling rides like Thunder n’ Lightning and so much more. 

Plus, enjoy free concerts! Sugar Ray joins us tomorrow at 6 PM to perform live on our floating lake stage.

Buy Now: https://www.lakecompounce.com/tickets---passes/season-passes";46.0;;9.0;4.0;16.0;16.0;4,07E+12;4,07E+12;45.0;;1.0;;80018245271;80018245271_649378957225296;https://www.facebook.com/548816340614892/posts/649378957225296
06/02/2023 21:00;Walt Disney Studios (US);😈VANESSA😈;6336.0;;164.0;459.0;331.0;331.0;1,91E+12;1,91E+12;3923.0;;1.0;;1,11383E+14;111382562236411_9458338344207406;https://www.facebook.com/111382562236411/posts/9458338344207406/
06/02/2023 20:46;Knott's Berry Farm;"🎉Giveaway Time 🎉 Who's ready for an unforgettable adventure at the newly reimagined Knott's Fiesta Village? Each Friday from now until September 1, we'll be giving away a prize to one lucky winner who visits Fiesta Village and posts a photo of their visit to their Instagram account with the contest hashtag #KnottsFiestaFridays. Prizes include tasting cards, Fast Lane, park admission tickets, and more! 
.
Participants must be 18+ to enter.  For the full terms and conditions, please visit our website - https://bit.ly/3MKFYqJ";154.0;;7.0;19.0;10.0;10.0;2,87E+11;2,87E+11;133.0;;1.0;;10286130875;10286130875_10159084746715876;https://www.facebook.com/KnottsBerryFarm/photos/a.104124665875/10159084746715876/?type=3
06/02/2023 20:37;Six Flags Discovery Kingdom;I have no tortilla what I am doing this weekend but it is for sure going to involve chowing down on some Viva LA Fiesta LTOs;17.0;;0.0;0.0;0.0;0.0;6,38E+09;6,38E+09;14.0;;1.0;;59636827742;59636827742_637652341730571;https://www.facebook.com/603103525185453/posts/637652341730571
06/02/2023 20:26;Elitch Gardens;"Hey, Lovers! 🎶 Ride All Day, Dance All Night at The Taylor Party: Taylor Swift Night at Elitch Gardens! 🪩 Event is Saturday, June 10, from 8-11pm. 

HURRY, tickets are selling fast! Buy online now at ElitchGardens.com/Entertainment/TaylorParty ✨ 

Don’t Blame Me if you miss out & have a Cruel Summer! 👀

*Event is 18+ only! Must have The Taylor Party: Taylor Swift Night ticket for entry. Season Pass holders can purchase at a discounted rate. Tickets include all the fun and action rides at Elitch Gardens during the day and the private event at night!";299.0;;18.0;10.0;25.0;25.0;0.0022659122671334175;0.0022659122671334175;267.0;;1.0;;62242807350;62242807350_626112096221752;https://www.facebook.com/547583224074640/posts/626112096221752
06/02/2023 20:22;Kings Island;Hurry! Time is running out to get a Gold Pass and all of its benefits before the price goes up June 5. BUY NOW: https://bit.ly/3WKGbyG #KingsIsland;49.0;;4.0;6.0;4.0;4.0;8,66E+10;8,66E+10;41.0;;1.0;;1,55894E+11;155893938367_10162606765688368;https://www.facebook.com/visitkingsisland/photos/a.226729858367/10162606765688368/?type=3
06/02/2023 20:01;Six Flags Magic Mountain;Sun’s finally out. Taking the family to go ride Full Throttle 🎢;383.0;;46.0;2.0;99.0;99.0;7,35E+11;7,35E+11;323.0;;;;67502107124;67502107124_10161471837307125;https://www.facebook.com/67502107124/posts/10161471837307125/
06/02/2023 20:01;SeaWorld San Diego;"Today's the day, ARCTIC RESCUE IS NOW OPEN! ​

​Visit the park now to hop on a snowmobile and ride the newest coaster in California! Tag a friend who's ready to ride with you  🎢";55.0;;11.0;14.0;16.0;16.0;7,82E+11;7,82E+11;43.0;;;1.0;4,26112E+14;426111667814056_1645874902504387;https://www.facebook.com/426111667814056/posts/1645874902504387/
06/02/2023 20:00;SkyPark at Santa's Village;"Tunes in the Trees tonight (June 2nd) will be headlined by Creedenc'ed! Formed from the top players around California, Creedenc'ed is an amazing tribute to Creedence Clearwater Revival and John Fogerty. Seats are first-come-first-served and the show begins at 7pm. ⁠

Not a lifestyle pass holder, or just want to attend the concert? We're selling separate event-only tickets online for $20 that gets you in the door at 5pm. 🌲🎶🌲

Ticket info here: https://skyparksv.centeredgeonline.com/areas";9.0;;1.0;0.0;1.0;1.0;1,81E+11;1,81E+11;9.0;;1.0;;6,53316E+14;653315854781004_561999439447531;https://www.facebook.com/489423806705095/posts/561999439447531
06/02/2023 19:55;Santa Cruz Beach Boardwalk;"Boardwalk Season Pass Members, treat a friend to a FREE Ride Wristband every Tuesday in June! Tag a buddy you'll be bringing to the Boardwalk in the comments below. ⬇️ 
Visit bit.ly/sp-ben-s for details.";65.0;;4.0;1.0;8.0;8.0;1,79E+12;1,79E+12;55.0;;1.0;;40035168377;40035168377_657469436424094;https://www.facebook.com/648251637345874/posts/657469436424094
06/02/2023 19:21;Big Kahuna's NJ;"Waves of Fun Await at Big Kahuna’s! 🌊 Our outdoor water park is now open weekends! 🙌🏻

Whether you’re seeking thrilling water slides or simply lounging by the pool, Big Kahuna’s is the ultimate destination for endless fun 😎💦 

Link in bio to buy your season pass!
.
.
#waterpark #newjersey #indoorwaterpark #outdoorwaterpark #familyfun #kidsfun #newjerseykidsactivities #bigkahunasnj #splashpass";136.0;;18.0;19.0;20.0;20.0;9,82E+11;9,82E+11;121.0;;1.0;;26451078324;26451078324_632513952247713;https://www.facebook.com/549188110580298/posts/632513952247713
06/02/2023 19:14;ACN - America's Coaster Network;"Wildcat's Revenge is NOW OPEN at Hersheypark! 

We were invited to the park for media day. This is our first reaction to the ride. Sorry for cutting my head off in parts of the video. Ride was tossing me around and I was in the moment. 

https://youtu.be/rPy4ebQ1QMM";4.0;;0.0;1.0;0.0;0.0;0.0028457598178713715;0.0028457598178713715;4.0;;1.0;;1,11079E+11;111078814744_925058031930442;https://www.facebook.com/775671603535753/posts/925058031930442
06/02/2023 18:56;Walt Disney Studios (US);See The Black Swans synchronized swimmers make a splash to the songs of Disney's #TheLittleMermaid! See the movie now in theaters everywhere. 🌊🎶🫧;1484.0;;61.0;54.0;144.0;144.0;4,51E+10;4,51E+10;805.0;;;1.0;1,11383E+14;111382562236411_9458288354212405;https://www.facebook.com/111382562236411/posts/9458288354212405/
06/02/2023 18:54;Sesame Place San Diego;"F is for Friday – it's also for fun first visits to Sesame Place San Diego, because we are OPEN TODAY! ​

​Thanks for sharing this photo with us, we hope you had the most magical day✨​​

​📷bellanicolecp";80.0;;3.0;2.0;4.0;4.0;0.0041753653444676405;0.0041753653444676405;62.0;;1.0;;1,16947E+14;116946949686332_734443555358027;https://www.facebook.com/688289439973439/posts/734443555358027
06/02/2023 18:28;West Edmonton Mall;Indulge in the sweetness of National Donut Day 🍩😋  Celebrate with a trip to Easy Bake Bites on Level One, Phase II inside Galaxyland powered by Hasbro!;33.0;;1.0;4.0;1.0;1.0;2,08E+12;2,08E+12;32.0;;;;2,07299E+11;207298682218_638176775023425;https://www.facebook.com/558875522953551/posts/638176775023425
06/02/2023 18:20;Silverwood Theme Park;"🪄♠️ The Silverwood Show: In this episode, Stephanie is heading to the Theatre of Illusions to meet up with her uncle, and resident magician, Nick Norton, to learn how to throw cards. https://sw4.fun/SWShowS3E3

Don't forget to click the link in the video description to enter to win 2 tickets to the park this summer.";577.0;;21.0;45.0;29.0;29.0;0.0017078411156845924;0.0017078411156845924;552.0;;;1.0;7,62702E+14;762701550509617_6146479288798456;https://www.facebook.com/762701550509617/posts/6146479288798456/
06/02/2023 18:19;Playland Park;No date night is complete without a sunset ride on the Big Wheel 🎡 💗 Come visit us this weekend! #PlaylandPark #MakingMemories;55.0;;1.0;0.0;1.0;1.0;0.0012116491410273055;0.0012116491410273055;54.0;;1.0;;8119908863;8119908863_636923025146173;https://www.facebook.com/422596063245538/posts/636923025146173
06/02/2023 18:01;Gilroy Gardens;"We are open today!🤩  Cruise on over to the park for a day full of rides and fun!😎🚗 It is also Bring-A-Friend FREE Friday for our Premium Members! 

Click here to view park hours: https://bit.ly/3JHXH0c

Instagram📸: @thitaree_ask";55.0;;2.0;2.0;2.0;2.0;7,38E+11;7,38E+11;45.0;;1.0;;1,22944E+14;122943674395623_632192945612356;https://www.facebook.com/547581810740137/posts/632192945612356
06/02/2023 18:00;Walt Disney Studios (US);Thank you Halle Bailey 💙💜🤍;686.0;;37.0;14.0;96.0;96.0;2,13E+10;2,13E+10;306.0;;1.0;;1,11383E+14;111382562236411_9454253881282519;https://www.facebook.com/111382562236411/posts/9454253881282519/
06/02/2023 17:59;Wild Adventures Theme Park;"Your eyes aren't playing tricks on you, you are seeing double! 🙈💕

We're thrilled to announce the arrival of TWO baby red ruffed lemurs! 🥳 These adorable bundles of joy were born on April 25, to first-time parents, Doug and Val! 

You can find our newest family at Wild Adventures on your way to the Giraffe Overlook today! Stay tuned for more updates coming soon!";153.0;;21.0;21.0;26.0;26.0;0.0011138834432364998;0.0011138834432364998;85.0;;1.0;;84679583132;84679583132_647955330710986;https://www.facebook.com/617429960430190/posts/647955330710986
06/02/2023 17:03;Busch Gardens Tampa Bay;"Your weekend plans are as follows: 
🎇 Fireworks Spectacular every Friday and Saturday night.
🍻 1 FREE 7 oz. beer per day at Twisted Tails Pretzels in Pantopia. (2 FREE beers for Pass Members!)
😮 Breath-taking entertainment all around the park.
🎢 Riding coasters after dark! 

PLUS— you have until Sunday to save up to 50% on Tickets, Fun Cards, and Annual Passes with our extended Memorial Sale! Just click the link now: https://bit.ly/3IP0sx9";132.0;;13.0;11.0;24.0;24.0;2,48E+11;2,48E+11;109.0;;1.0;;68181225238;68181225238_10160486887505239;https://www.facebook.com/68181225238/posts/10160486887505239/
